CaseID;Activity;Resource;StartTimestamp;CompleteTimestamp;Variant;VariantIndex;Column6
BZ-08-0164-001;Register appeal;Person J;2008/06/06 00:00:00.000;2008/06/06 00:00:00.000;Variant 3;3;Rejected building permit
BZ-08-0164-001;Confirm reception;Person J;2008/06/06 00:00:00.000;2008/06/06 00:00:00.000;Variant 3;3;Rejected building permit
BZ-08-0164-001;Register receipt of documents;Person N;2008/09/10 00:00:00.000;2008/09/23 00:00:00.000;Variant 3;3;Rejected building permit
BZ-08-0165-001;Register appeal;Person J;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 3;3;Rejected building permit
BZ-08-0165-001;Confirm reception;Person J;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 3;3;Rejected building permit
BZ-08-0165-001;Register receipt of documents;Person N;2008/08/27 00:00:00.000;2008/09/23 00:00:00.000;Variant 3;3;Rejected building permit
BZ-08-0166-001;Register appeal;Person J;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 13;13;Rejected building permit
BZ-08-0166-001;Confirm reception;Person J;2008/06/09 00:00:00.000;2008/06/11 00:00:00.000;Variant 13;13;Rejected building permit
BZ-08-0166-001;Rejected;Person J;2008/06/12 00:00:00.000;2008/06/26 00:00:00.000;Variant 13;13;Rejected building permit
BZ-08-0167-001;Register appeal;Person B;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0167-001;Confirm reception;Person B;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0167-001;Register receipt of documents;Person B;2008/06/18 00:00:00.000;2008/07/01 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0168-001;Register appeal;Person B;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0168-001;Confirm reception;Person B;2008/06/09 00:00:00.000;2008/06/09 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0168-001;Register receipt of documents;Person B;2008/06/17 00:00:00.000;2008/07/22 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0168-001;Result hearing / Write advice;Person B;2008/07/22 00:00:00.000;2008/09/11 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0169-001;Register appeal;Person B;2008/06/11 00:00:00.000;2008/06/11 00:00:00.000;Variant 5;5;Townhall registration
BZ-08-0169-001;Confirm reception;Person B;2008/06/11 00:00:00.000;2008/06/11 00:00:00.000;Variant 5;5;Townhall registration
BZ-08-0169-001;Register receipt of documents;Person B;2008/06/16 00:00:00.000;2008/06/16 00:00:00.000;Variant 5;5;Townhall registration
BZ-08-0169-001;Withdraw appeal;Person B;2008/06/16 00:00:00.000;2008/06/16 00:00:00.000;Variant 5;5;Townhall registration
BZ-08-0169-001;Archive;Person B;2008/08/18 00:00:00.000;2008/08/18 00:00:00.000;Variant 5;5;Townhall registration
BZ-08-0170-001;Register appeal;Person J;2008/06/12 00:00:00.000;2008/06/12 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0170-001;Confirm reception;Person J;2008/06/12 00:00:00.000;2008/06/12 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0170-001;Register receipt of documents;Person F;2008/07/14 00:00:00.000;2008/07/16 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0170-001;Withdraw appeal;Person F;2008/07/16 00:00:00.000;2008/07/16 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0170-001;Archive;Person F;2008/07/16 00:00:00.000;2008/07/18 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0171-001;Register appeal;Person J;2008/06/13 00:00:00.000;2008/06/13 00:00:00.000;Variant 2;2;Advertising permit
BZ-08-0171-001;Confirm reception;Person J;2008/06/13 00:00:00.000;2008/06/13 00:00:00.000;Variant 2;2;Advertising permit
BZ-08-0172-001;Register appeal;Person J;2008/06/18 00:00:00.000;2008/06/18 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0172-001;Confirm reception;Person J;2008/06/18 00:00:00.000;2008/06/24 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0172-001;Rejected;Person D;2008/06/24 00:00:00.000;2008/07/18 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0172-001;Register receipt of documents;Person D;2008/07/18 00:00:00.000;2008/08/01 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0172-001;Result hearing / Write advice;Person D;2008/08/01 00:00:00.000;2008/08/01 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0172-001;Withdraw appeal;Person D;2008/08/01 00:00:00.000;2008/08/06 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0172-001;Archive;Person D;2008/08/06 00:00:00.000;2008/08/06 00:00:00.000;Variant 15;15;Environmental fine
BZ-08-0173-001;Register appeal;Person J;2008/06/18 00:00:00.000;2008/06/18 00:00:00.000;Variant 5;5;Rejected building permit
BZ-08-0173-001;Confirm reception;Person J;2008/06/18 00:00:00.000;2008/06/18 00:00:00.000;Variant 5;5;Rejected building permit
BZ-08-0173-001;Register receipt of documents;Person M;2008/08/14 00:00:00.000;2008/09/05 00:00:00.000;Variant 5;5;Rejected building permit
BZ-08-0173-001;Withdraw appeal;Person M;2008/09/05 00:00:00.000;2008/09/05 00:00:00.000;Variant 5;5;Rejected building permit
BZ-08-0173-001;Archive;Person M;2008/09/05 00:00:00.000;2008/09/05 00:00:00.000;Variant 5;5;Rejected building permit
BZ-08-0173-002;Register appeal;Person J;2008/07/01 00:00:00.000;2008/07/01 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Confirm reception;Person J;2008/07/01 00:00:00.000;2008/07/03 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Rejected;Person J;2008/07/16 00:00:00.000;2008/08/14 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Write draft advice;Person F;2008/08/18 00:00:00.000;2008/08/19 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Send advice;Person F;2008/08/25 00:00:00.000;2008/09/18 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Create dossier;Person F;2008/09/18 00:00:00.000;2008/09/18 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Process decision;Person F;2008/09/18 00:00:00.000;2008/10/03 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0173-002;Archive;Person F;2008/10/03 00:00:00.000;2008/10/03 00:00:00.000;Variant 6;6;Rejected building permit
BZ-08-0174-001;Register appeal;Person B;2008/06/18 00:00:00.000;2008/06/18 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0174-001;Confirm reception;Person B;2008/06/18 00:00:00.000;2008/06/18 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0174-001;Register receipt of documents;Person B;2008/06/20 00:00:00.000;2008/08/28 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0174-001;Result hearing / Write advice;Person B;2008/08/28 00:00:00.000;2008/09/08 00:00:00.000;Variant 11;11;Townhall registration
BZ-08-0175-001;Register appeal;Person B;2008/06/23 00:00:00.000;2008/06/23 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0175-001;Confirm reception;Person B;2008/06/23 00:00:00.000;2008/06/23 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0175-001;Register receipt of documents;Person B;2008/06/23 00:00:00.000;2008/08/01 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0176-001;Register appeal;Person J;2008/06/26 00:00:00.000;2008/06/26 00:00:00.000;Variant 2;2;Human resources
BZ-08-0176-001;Confirm reception;Person J;2008/06/26 00:00:00.000;2008/06/26 00:00:00.000;Variant 2;2;Human resources
BZ-08-0177-001;Register appeal;Person B;2008/06/26 00:00:00.000;2008/06/26 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0177-001;Confirm reception;Person B;2008/06/26 00:00:00.000;2008/06/26 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0177-001;Rejected;Person B;2008/06/26 00:00:00.000;2008/07/09 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0177-001;Register receipt of documents;Person B;2008/07/21 00:00:00.000;2008/09/11 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0177-001;Result hearing / Write advice;Person B;2008/09/11 00:00:00.000;2008/10/07 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0178-001;Register appeal;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 2;2;Monument permit
BZ-08-0178-001;Confirm reception;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 2;2;Monument permit
BZ-08-0179-001;Register appeal;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0179-001;Confirm reception;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0179-001;Rejected;Person B;2008/07/09 00:00:00.000;2008/07/09 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0179-001;Register receipt of documents;Person B;2008/08/04 00:00:00.000;2008/09/11 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0179-001;Result hearing / Write advice;Person B;2008/09/11 00:00:00.000;2008/10/07 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0180-001;Register appeal;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0180-001;Confirm reception;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0180-001;Rejected;Person B;2008/07/09 00:00:00.000;2008/07/09 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0180-001;Register receipt of documents;Person B;2008/08/04 00:00:00.000;2008/09/11 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0180-001;Result hearing / Write advice;Person B;2008/09/11 00:00:00.000;2008/10/07 00:00:00.000;Variant 19;19;Townhall registration
BZ-08-0181-001;Register appeal;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 2;2;Granted building permit
BZ-08-0181-001;Confirm reception;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 2;2;Granted building permit
BZ-08-0182-001;Register appeal;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 2;2;Townhall registration
BZ-08-0182-001;Confirm reception;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 2;2;Townhall registration
BZ-08-0183-001;Register appeal;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 9;9;Parking place handicapped
BZ-08-0183-001;Confirm reception;Person B;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 9;9;Parking place handicapped
BZ-08-0183-001;Register receipt of documents;Person B;2008/07/01 00:00:00.000;2008/08/19 00:00:00.000;Variant 9;9;Parking place handicapped
BZ-08-0183-001;Revision;Person B;2008/09/11 00:00:00.000;2008/09/29 00:00:00.000;Variant 9;9;Parking place handicapped
BZ-08-0183-001;Archive;Person B;2008/09/29 00:00:00.000;2008/09/29 00:00:00.000;Variant 9;9;Parking place handicapped
BZ-08-0184-001;Register appeal;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 8;8;Construction
BZ-08-0184-001;Confirm reception;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 8;8;Construction
BZ-08-0184-001;Revision;Person A;2008/08/11 00:00:00.000;2008/08/29 00:00:00.000;Variant 8;8;Construction
BZ-08-0184-001;Archive;Person A;2008/08/29 00:00:00.000;2008/08/29 00:00:00.000;Variant 8;8;Construction
BZ-08-0185-001;Register appeal;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 8;8;Construction
BZ-08-0185-001;Confirm reception;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 8;8;Construction
BZ-08-0185-001;Revision;Person A;2008/08/11 00:00:00.000;2008/08/29 00:00:00.000;Variant 8;8;Construction
BZ-08-0185-001;Archive;Person A;2008/08/29 00:00:00.000;2008/08/29 00:00:00.000;Variant 8;8;Construction
BZ-08-0186-001;Register appeal;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 8;8;Construction
BZ-08-0186-001;Confirm reception;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 8;8;Construction
BZ-08-0186-001;Revision;Person A;2008/08/11 00:00:00.000;2008/08/29 00:00:00.000;Variant 8;8;Construction
BZ-08-0186-001;Archive;Person A;2008/08/29 00:00:00.000;2008/08/29 00:00:00.000;Variant 8;8;Construction
BZ-08-0187-001;Register appeal;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Confirm reception;Person J;2008/06/30 00:00:00.000;2008/06/30 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Register receipt of documents;Person J;2008/06/30 00:00:00.000;2008/07/10 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Result hearing / Write advice;Person M;2008/07/16 00:00:00.000;2008/08/25 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Send advice;Person M;2008/08/25 00:00:00.000;2008/09/05 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Create dossier;Person M;2008/09/12 00:00:00.000;2008/09/12 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Process decision;Person M;2008/09/12 00:00:00.000;2008/09/23 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0187-001;Archive;Person M;2008/09/23 00:00:00.000;2008/09/23 00:00:00.000;Variant 1;1;Liquor permit canceled
BZ-08-0188-001;Register appeal;Person J;2008/07/01 00:00:00.000;2008/07/01 00:00:00.000;Variant 2;2;Demolition permit
BZ-08-0188-001;Confirm reception;Person J;2008/07/01 00:00:00.000;2008/07/01 00:00:00.000;Variant 2;2;Demolition permit
BZ-08-0189-001;Register appeal;Person J;2008/07/01 00:00:00.000;2008/07/01 00:00:00.000;Variant 3;3;Granted building permit
BZ-08-0189-001;Confirm reception;Person J;2008/07/01 00:00:00.000;2008/07/01 00:00:00.000;Variant 3;3;Granted building permit
BZ-08-0189-001;Register receipt of documents;Person J;2008/07/01 00:00:00.000;2008/07/17 00:00:00.000;Variant 3;3;Granted building permit
BZ-08-0190-001;Register appeal;Person J;2008/07/02 00:00:00.000;2008/07/02 00:00:00.000;Variant 2;2;Human resources
BZ-08-0190-001;Confirm reception;Person J;2008/07/02 00:00:00.000;2008/07/02 00:00:00.000;Variant 2;2;Human resources
BZ-08-0191-001;Register appeal;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0191-001;Confirm reception;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0192-001;Register appeal;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0192-001;Confirm reception;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0193-001;Register appeal;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0193-001;Confirm reception;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0194-001;Register appeal;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0194-001;Confirm reception;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 2;2;Human resources
BZ-08-0195-001;Register appeal;Person B;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 9;9;Schoolbus
BZ-08-0195-001;Confirm reception;Person B;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 9;9;Schoolbus
BZ-08-0195-001;Register receipt of documents;Person B;2008/07/04 00:00:00.000;2008/07/21 00:00:00.000;Variant 9;9;Schoolbus
BZ-08-0195-001;Revision;Person B;2008/09/09 00:00:00.000;2008/09/29 00:00:00.000;Variant 9;9;Schoolbus
BZ-08-0195-001;Archive;Person B;2008/09/29 00:00:00.000;2008/09/29 00:00:00.000;Variant 9;9;Schoolbus
BZ-08-0196-001;Register appeal;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 18;18;Miscellaneous
BZ-08-0196-001;Confirm reception;Person J;2008/07/03 00:00:00.000;2008/07/08 00:00:00.000;Variant 18;18;Miscellaneous
BZ-08-0196-001;Rejected;Person J;2008/07/08 00:00:00.000;2008/08/19 00:00:00.000;Variant 18;18;Miscellaneous
BZ-08-0196-001;Register receipt of documents;Person A;2008/10/02 00:00:00.000;2008/10/02 00:00:00.000;Variant 18;18;Miscellaneous
BZ-08-0197-001;Register appeal;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 3;3;Development plan
BZ-08-0197-001;Confirm reception;Person J;2008/07/03 00:00:00.000;2008/07/03 00:00:00.000;Variant 3;3;Development plan
BZ-08-0197-001;Register receipt of documents;Person J;2008/08/13 00:00:00.000;2008/08/14 00:00:00.000;Variant 3;3;Development plan
BZ-08-0198-001;Register appeal;Person B;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Confirm reception;Person B;2008/07/04 00:00:00.000;2008/07/09 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Rejected;Person B;2008/07/14 00:00:00.000;2008/07/21 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Write draft advice;Person B;2008/07/21 00:00:00.000;2008/09/04 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Send advice;Person B;2008/09/04 00:00:00.000;2008/09/08 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Create dossier;Person B;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Process decision;Person B;2008/09/08 00:00:00.000;2008/09/26 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0198-001;Archive;Person B;2008/09/26 00:00:00.000;2008/09/26 00:00:00.000;Variant 6;6;Sports subsidies
BZ-08-0199-001;Register appeal;Person B;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0199-001;Confirm reception;Person B;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0199-001;Register receipt of documents;Person B;2008/07/04 00:00:00.000;2008/08/29 00:00:00.000;Variant 3;3;Sports subsidies
BZ-08-0200-001;Register appeal;Person J;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 2;2;Human resources
BZ-08-0200-001;Confirm reception;Person J;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 2;2;Human resources
BZ-08-0201-001;Register appeal;Person J;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 2;2;Human resources
BZ-08-0201-001;Confirm reception;Person J;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 2;2;Human resources
BZ-08-0202-001;Register appeal;Person J;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 2;2;Human resources
BZ-08-0202-001;Confirm reception;Person J;2008/07/04 00:00:00.000;2008/07/04 00:00:00.000;Variant 2;2;Human resources
BZ-08-0203-001;Register appeal;Person B;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 2;2;Townhall registration
BZ-08-0203-001;Confirm reception;Person B;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 2;2;Townhall registration
BZ-08-0204-001;Register appeal;Person B;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Confirm reception;Person B;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Register receipt of documents;Person B;2008/07/17 00:00:00.000;2008/07/17 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Result hearing / Write advice;Person B;2008/07/21 00:00:00.000;2008/08/28 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Send advice;Person B;2008/09/04 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Create dossier;Person B;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Process decision;Person B;2008/09/08 00:00:00.000;2008/09/22 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0204-001;Archive;Person B;2008/09/22 00:00:00.000;2008/09/22 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0205-001;Register appeal;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 2;2;Human resources
BZ-08-0205-001;Confirm reception;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 2;2;Human resources
BZ-08-0206-001;Register appeal;Person B;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Confirm reception;Person B;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Register receipt of documents;Person B;2008/07/14 00:00:00.000;2008/08/05 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Result hearing / Write advice;Person B;2008/08/05 00:00:00.000;2008/09/16 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Send advice;Person B;2008/09/16 00:00:00.000;2008/09/18 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Create dossier;Person B;2008/09/18 00:00:00.000;2008/09/18 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Process decision;Person B;2008/09/18 00:00:00.000;2008/10/07 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0206-001;Archive;Person B;2008/10/07 00:00:00.000;2008/10/07 00:00:00.000;Variant 1;1;Schoolbus
BZ-08-0207-001;Register appeal;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 2;2;Human resources
BZ-08-0207-001;Confirm reception;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 2;2;Human resources
BZ-08-0208-001;Register appeal;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Confirm reception;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Register receipt of documents;Person D;2008/07/09 00:00:00.000;2008/07/23 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Result hearing / Write advice;Person D;2008/07/23 00:00:00.000;2008/09/15 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Send advice;Person D;2008/09/15 00:00:00.000;2008/09/15 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Create dossier;Person D;2008/09/18 00:00:00.000;2008/09/18 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Process decision;Person D;2008/09/18 00:00:00.000;2008/10/02 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-001;Archive;Person D;2008/10/02 00:00:00.000;2008/10/02 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Register appeal;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Confirm reception;Person J;2008/07/07 00:00:00.000;2008/07/07 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Register receipt of documents;Person D;2008/07/16 00:00:00.000;2008/07/23 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Result hearing / Write advice;Person D;2008/09/15 00:00:00.000;2008/09/15 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Send advice;Person D;2008/09/15 00:00:00.000;2008/09/15 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Create dossier;Person D;2008/09/18 00:00:00.000;2008/09/18 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Process decision;Person D;2008/09/18 00:00:00.000;2008/10/02 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0208-002;Archive;Person D;2008/10/02 00:00:00.000;2008/10/02 00:00:00.000;Variant 1;1;Granted building permit
BZ-08-0209-001;Register appeal;Person B;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 2;2;Townhall registration
BZ-08-0209-001;Confirm reception;Person B;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 2;2;Townhall registration
BZ-08-0210-001;Register appeal;Person B;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Confirm reception;Person B;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Register receipt of documents;Person B;2008/07/17 00:00:00.000;2008/07/17 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Result hearing / Write advice;Person B;2008/08/01 00:00:00.000;2008/08/28 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Send advice;Person B;2008/09/04 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Create dossier;Person B;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Process decision;Person B;2008/09/08 00:00:00.000;2008/09/22 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0210-001;Archive;Person B;2008/09/22 00:00:00.000;2008/09/22 00:00:00.000;Variant 1;1;Sports subsidies
BZ-08-0211-001;Register appeal;Person J;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0211-001;Confirm reception;Person J;2008/07/08 00:00:00.000;2008/07/08 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0211-001;Register receipt of documents;Person J;2008/07/08 00:00:00.000;2008/07/16 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0211-001;Withdraw appeal;Person J;2008/07/16 00:00:00.000;2008/07/16 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0211-001;Archive;Person A;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 5;5;Granted building permit
BZ-08-0211-002;Register appeal;Person J;2008/07/10 00:00:00.000;2008/07/10 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-002;Confirm reception;Person J;2008/07/10 00:00:00.000;2008/07/10 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-002;Register receipt of documents;Person M;2008/08/15 00:00:00.000;2008/09/08 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-002;Result hearing / Write advice;Person M;2008/09/08 00:00:00.000;2008/10/06 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-003;Register appeal;Person J;2008/07/10 00:00:00.000;2008/07/10 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-003;Confirm reception;Person J;2008/07/10 00:00:00.000;2008/07/10 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-003;Register receipt of documents;Person M;2008/08/15 00:00:00.000;2008/09/08 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-003;Result hearing / Write advice;Person M;2008/10/06 00:00:00.000;2008/10/06 00:00:00.000;Variant 11;11;Granted building permit
BZ-08-0211-005;Register appeal;Person J;2008/07/15 00:00:00.000;2008/07/15 00:00:00.000;Variant 11;11;Granted building permit
